voxelx=1;voxely=1;voxelz=1;
x,index,y,z,xVoxel,yVoxel,zVoxel,channel,cSeconds,mSeconds,note,isBad,roiType,segmentID,connectionID,brightestIndex,xLine,yLine,zLine,xBackgroundOffset,yBackgroundOffset,connectionSide,sSum_ch1,sSum_ch2,sMin_ch1,sMin_ch2,sMax_ch1,sMax_ch2,sMean_ch1,sMean_ch2,sStd_ch1,sStd_ch2,sbSum_ch1,sbSum_ch2,sbMin_ch1,sbMin_ch2,sbMax_ch1,sbMax_ch2,sbMean_ch1,sbMean_ch2,sbStd_ch1,sbStd_ch2,dSum_ch1,dSum_ch2,dMin_ch1,dMin_ch2,dMax_ch1,dMax_ch2,dMean_ch1,dMean_ch2,dStd_ch1,dStd_ch2,dbSum_ch1,dbSum_ch2,dbMin_ch1,dbMin_ch2,dbMax_ch1,dbMax_ch2,dbMean_ch1,dbMean_ch2,dbStd_ch1,dbStd_ch2,width,extendHead,extendTail,zPlusMinus,numPts,radius,spineROICoords,segmentROICoords
319.3,217,886.8333333333334,18.0,38.316,106.42,18,,,1688782443.4740732,,,spineROI,2.0,,1529,,,,14,-21,Right,,57839,,0,,1562,,407.3169014084507,,319.2024914680536,,5222,,0,,222,,36.774647887323944,,38.73045065545466,,40509,,212,,1354,,698.4310344827586,,291.65243320685937,,3199,,0,,200,,55.1551724137931,,48.47352698199009,3,3,3,3,5,5,"[[883.0693296641448, 317.3423799198173], [893, 339], [893, 339], [893, 339], [893, 338], [890, 338], [889, 339], [889, 339], [888.790953413516, 315.5359963308114], [883.0693296641448, 317.3423799198173]]","[[344.6832720175209, 889.0000000000001], [344.6832720175209, 891.341701563528], [343.6832649063331, 891.341701563528], [343.6832649063331, 891.6583567698054], [344.6832720175209, 891.6583567698054], [344.6832720175209, 895.3416682301945], [343.12130367689304, 895.3416682301945], [343.12130367689304, 894.6582939642262], [344.68326978131876, 894.6582939642262], [345.0000083333333, 896.9999916666667], [345.0000083333333, 898.0000166666667], [339.0000083333333, 898.0000166666667], [339.0000083333333, 897.3416560357739], [339.0000083333333, 897.1214077203152], [338.87873370221956, 897.1214077203152], [338.87873370221956, 892.8786963231072], [339.3167446491457, 892.8786963231072], [339.3167446491457, 893.3416491198333], [338.3167196491457, 893.3416491198333], [338.3167196491457, 889.6583067698056], [339.0000083333333, 889.0000000000001], [339.0000083333333, 888.6583484364721], [344.6832720175209, 889.0000000000001]]"
334.1,218,789.0916666666667,18.0,40.092,94.691,18,,,1688782443.6290078,,,spineROI,2.0,,1427,,,,-21,14,Left,,50439,,0,,1230,,376.410447761194,,257.8274967876768,,6105,,0,,169,,45.559701492537314,,38.89739875315109,,33448,,102,,1180,,586.8070175438596,,238.5412126367112,,3809,,0,,214,,66.82456140350877,,49.08571908192941,3,3,3,3,5,5,"[[790.2089417516402, 338.1928836270407], [794, 317], [795, 318], [797, 318], [798, 318], [799, 318], [800, 318], [800, 318], [801, 318], [801, 318], [801, 318], [802, 318], [784.998783039626, 335.2172750849735], [790.2089417516402, 338.1928836270407]]","[[316.68328157299976, 793.6583758801669], [317.6832710035686, 794.6583297413139], [317.9999916666667, 796.9999916666667], [317.9999916666667, 798.0000166666667], [317.9999916666667, 798.9999750000001], [317.9999916666667, 800.0], [317.9999916666667, 800.0], [317.9999916666667, 800.6583425468335], [317.9999916666667, 800.8787012478739], [318.12131693491034, 800.8787012478739], [318.12131693491034, 801.8786825594226], [314.87871008702166, 805.1213154187927], [313.8786497317563, 805.1213154187927], [312.3167100936669, 803.3416241198332], [311.9999916666667, 801.000025], [311.9999916666667, 800.0], [311.9999916666667, 800.0], [311.9999916666667, 798.9999750000001], [311.9999916666667, 798.0000166666667], [311.9999916666667, 797.3416202586862], [311.9999916666667, 796.9999916666667], [311.31671842700024, 796.3416574531666], [316.68328157299976, 793.6583758801669]]"
340.09999999999997,219,804.0916666666667,18.0,40.812,96.491,18,,,1688782443.7844748,,,spineROI,2.0,,1440,,,,-21,21,Left,,36702,,0,,1270,,300.8360655737705,,205.18034293153886,,6953,,0,,181,,56.99180327868852,,44.42224666073892,,33763,,201,,1072,,519.4307692307692,,186.54972273700764,,4177,,2,,205,,64.26153846153846,,40.95185801103795,3,3,3,3,5,5,"[[805.8924186342048, 343.94152213990856], [807, 322], [808, 322], [808, 322], [808, 322], [809, 323], [811, 325], [813, 325], [813, 325], [800.2501445267582, 341.900751967538], [805.8924186342048, 343.94152213990856]]","[[320.12132034355966, 804.878646323107], [321.6832553508542, 806.6583866567179], [321.68329112764377, 807.6583401031387], [322.1212662977804, 807.8785839463515], [322.1213812037557, 807.8786988508904], [323.12135569845685, 808.8787150119268], [324.68327323966645, 810.6583758801669], [324.6832888917249, 812.6583905180737], [324.9999916666667, 812.9999833333333], [325.683247017521, 813.6583842135001], [325.683247017521, 814.6583067698056], [320.31671964914574, 816.3416657865], [320.3167017603337, 816.3416657865], [319.3166944416085, 815.3416094819265], [319.3166944416085, 813.3416574531666], [318.9999916666667, 813.1212849880732], [318.87864430154326, 813.1212849880732], [317.878767035553, 812.1213660536484], [317.8786521295777, 812.1212511491095], [316.31672798247905, 810.3416932301946], [316.3166922056895, 809.3415966766155], [315.87867965644034, 809.1212870102263], [320.12132034355966, 804.878646323107]]"
348.1,220,831.7583333333334,20.0,41.772,99.811,20,,,1688782443.93662,,,spineROI,2.0,,1474,,,,7,21,Left,,29129,,17,,1401,,364.1125,,294.11443324622815,,3524,,1,,171,,44.05,,35.41641568538522,,63581,,475,,1829,,1025.5,,307.91519307925074,,3573,,0,,241,,57.62903225806452,,52.54344864812043,3,3,3,3,5,5,"[[831.0781122529241, 352.2877558765724], [838, 342], [840, 342], [841, 342], [841, 342], [842, 343], [842, 343], [843, 343], [843, 343], [827.570577456761, 347.4197789195907], [831.0781122529241, 352.2877558765724]]","[[340.12131541857184, 835.8786497315353], [341.68329722505825, 837.6583905180738], [342.0, 840.000025], [342.0, 840.6584033233845], [342.0, 840.9999833333334], [342.6832732396664, 841.6583925468334], [342.6832732396664, 841.8787066784462], [342.9999916666667, 842.8786786455113], [343.12128599914985, 842.8786786455113], [344.1213065796449, 843.8786325594225], [344.1213065796449, 845.6583821847402], [340.3167027749418, 848.1213174405776], [339.8787100870217, 848.1213174405776], [338.8786806675168, 847.1213546878222], [337.8786359683572, 846.1212766548872], [337.316710093667, 844.3416741198333], [336.9999916666667, 843.9999916666667], [336.3167005390229, 843.3416133432823], [336.0, 840.9999833333334], [336.0, 840.3416094819264], [336.0, 840.1213169351312], [335.8787012480949, 840.1213169351312], [340.12131541857184, 835.8786497315353]]"
422.76666666666665,221,1009.4166666666666,21.0,50.732,121.13,21,,,1688782444.079765,,,spineROI,2.0,,1677,,,,-21,14,Left,,69138,,13,,2789,,909.7105263157895,,664.8524730658887,,3354,,0,,170,,44.13157894736842,,41.8066798066325,,47526,,584,,2235,,1105.2558139534883,,362.7354146907207,,2633,,0,,187,,61.23255813953488,,49.79158292990115,3,3,3,3,5,5,"[[1008.5051629282455, 426.91023528982765], [1015, 415], [1016, 416], [1016, 416], [1016, 416], [1019, 419], [1019, 419], [1018, 419], [1018, 419], [1020, 419], [1005.2730980435056, 421.85516292824553], [1008.5051629282455, 426.91023528982765]]","[[415.1213507735426, 1014.8787100866535], [416.1213203435596, 1015.8787129897737], [416.1213203435596, 1015.9999916666667], [416.341596675423, 1016.3166922050933], [418.68324701752096, 1018.6583401031389], [418.68324701752096, 1018.6583401031389], [418.68324701752096, 1018.3167068435871], [419.3416676193379, 1018.3167068435871], [419.3416676193379, 1019.8786845812073], [416.8786580650896, 1023.683243156413], [416.6583323806621, 1023.6832834053237], [415.6584212128227, 1023.683243156413], [413.3167196491457, 1021.3416932301946], [413.3167196491457, 1021.3416932301946], [413.6583866579104, 1021.6832911282401], [413.6583866579104, 1021.6832911282401], [411.8786796564404, 1020.121353676893], [410.87866589312415, 1019.1213065800133], [415.1213507735426, 1014.8787100866535]]"
256.7666666666667,222,592.425,22.0,30.812,71.091,22,,,1688782444.233675,,,spineROI,2.0,,1186,,,,21,21,Left,,25027,,9,,667,,213.9059829059829,,140.7212181806856,,3661,,0,,152,,31.29059829059829,,31.60467882408667,,17016,,74,,572,,261.7846153846154,,106.41811475462715,,3229,,0,,165,,49.676923076923075,,39.83778943987255,3,3,3,3,5,5,"[[596.5101863767944, 257.91176590553323], [581, 243], [582, 243], [583, 243], [584, 243], [585, 243], [587, 243], [591.2799007611335, 260.85185304346123], [596.5101863767944, 257.91176590553323]]","[[240.12132084893219, 575.8786968285164], [241.12130708518325, 576.8786913981468], [242.68327323966642, 578.6583425468335], [242.99999166666666, 581.0000083333333], [242.99999166666666, 581.9999666666666], [242.99999166666666, 582.9999916666667], [242.99999166666666, 584.0000166666666], [242.99999166666666, 584.999975], [242.68328889172489, 587.3416094819264], [241.12131150466962, 589.1213458490796], [240.6832642952902, 589.1213458490796], [236.87868849533038, 586.65832465823], [236.87868849533038, 584.8786874842539], [236.99999166666666, 584.8786874842539], [236.99999166666666, 584.6583905180736], [236.99999166666666, 584.0000166666666], [236.99999166666666, 582.9999916666667], [236.99999166666666, 581.9999666666666], [236.99999166666666, 581.3416241198332], [236.99999166666666, 581.1213586018531], [236.87869291481675, 581.1213586018531], [235.8786624844012, 580.1213198381503], [240.12132084893219, 575.8786968285164]]"
229.10000000000002,223,583.425,23.0,27.492,70.011,23,,,1688782444.387734,,,spineROI,2.0,,1189,,,,-7,-21,Right,,15689,,12,,666,,241.36923076923077,,168.9206977554187,,3011,,0,,175,,46.323076923076925,,34.29290471233762,,28240,,221,,1079,,495.43859649122805,,181.30579165944542,,2602,,1,,171,,45.64912280701754,,34.54795356778402,3,3,3,3,5,5,"[[579.8156336102968, 226.87009545834783], [587, 235], [585, 237], [585, 237], [585, 237], [584, 237], [583, 237], [582, 237], [581, 237], [585.6549045416521, 225.49063361029684], [579.8156336102968, 226.87009545834783]]","[[242.99999166666666, 581.0000083333333], [242.99999166666666, 581.9999666666666], [242.99999166666666, 582.9999916666667], [242.99999166666666, 584.0000166666666], [242.99999166666666, 584.999975], [242.68328889172489, 587.3416094819264], [241.12131150466962, 589.1213458490796], [240.9999916666667, 589.1213458490796], [240.9999916666667, 589.3416420084366], [240.9999916666667, 590.000025], [240.6832777118322, 590.000025], [235.31670562150117, 590.000025], [234.9999916666667, 589.6583514912023], [234.9999916666667, 589.0000000000001], [235.31671903804317, 586.65832465823], [236.87868849533038, 584.8786874842539], [236.99999166666666, 584.8786874842539], [236.99999166666666, 584.6583905180736], [236.99999166666666, 584.0000166666666], [236.99999166666666, 582.9999916666667], [236.99999166666666, 581.9999666666666], [236.99999166666666, 581.0000083333333], [242.99999166666666, 581.0000083333333]]"
225.76666666666665,224,629.0916666666667,21.0,27.092,75.491,21,,,1688782444.5417979,,,spineROI,2.0,,1238,,,,14,-21,Right,,20521,,16,,915,,250.2560975609756,,167.87152542401466,,3059,,0,,160,,37.30487804878049,,35.09245246640763,,46307,,270,,1450,,857.5370370370371,,281.2150694662798,,2906,,0,,175,,53.81481481481482,,38.87542976972115,3,3,3,3,5,5,"[[625.8932764030322, 222.97914093198935], [631, 234], [629, 236], [629, 236], [629, 236], [629, 236], [628, 235], [626, 235], [631.8791924013441, 222.56827640303217], [625.8932764030322, 222.97914093198935]]","[[240.9999916666667, 625.0], [240.9999916666667, 625.6583246582301], [240.9999916666667, 626.000025], [241.68328828104714, 626.6583809630121], [241.68328828104714, 629.0000249999999], [241.6832726286235, 631.3416420084367], [240.1213075907767, 633.1213330963334], [239.6833122662675, 633.1213330963334], [239.6833122662675, 631.8787405175569], [240.12135620375557, 631.8787405175569], [240.12135620375557, 634.0000166666666], [235.8786271295778, 634.0000166666666], [234.9999916666667, 634.3415877323661], [234.31672228816782, 634.3415877323661], [234.31672228816782, 630.6583348245356], [235.87867574255668, 628.8786835703332], [236.0, 628.8786835703332], [236.31671171895286, 629.0000249999999], [236.0, 629.0000249999999], [235.3167190380432, 628.3416420084367], [234.9999916666667, 626.000025], [234.9999916666667, 625.0], [240.9999916666667, 625.0]]"
275.0,225,249.0,36.0,33.0,29.88,36,,,1688782373.7481291,,,pivotPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.66666666666666,226,281.1083333333333,35.0,20.36,33.733,35,,,1688782373.748241,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.58333333333334,227,272.15000000000003,35.0,22.51,32.658,35,,,1688782373.748353,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.4,228,264.76666666666665,35.0,24.408,31.772,35,,,1688782373.748467,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.16666666666669,229,259.5,35.0,26.78,31.14,35,,,1688782373.748578,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.71666666666667,230,254.49166666666667,35.0,28.646,30.539,35,,,1688782373.748688,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.375,231,250.53333333333333,36.0,30.765,30.064,36,,,1688782373.748798,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.54999999999995,232,249.48333333333332,36.0,32.346,29.938,36,,,1688782373.7489128,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.58333333333337,233,248.69166666666666,36.0,34.75,29.843,36,,,1688782373.749023,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.02500000000003,234,246.84166666666667,34.0,36.603,29.621,34,,,1688782373.749135,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.15833333333336,235,242.89166666666665,34.0,38.659,29.147,34,,,1688782373.749247,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.4416666666667,236,240.78333333333333,34.0,40.493,28.894,34,,,1688782373.7493591,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.77500000000003,237,240.78333333333333,34.0,41.853,28.894,34,,,1688782373.749474,,,controlPnt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.875,238,250.18333333333334,39.0,25.185,30.022,39,,,1688782444.6978052,,,spineROI,3.0,,1735,,,,-21,-14,Left,,48911,,7,,1606,,531.6413043478261,,427.27360090822515,,3696,,0,,138,,40.17391304347826,,32.34212782910515,,122151,,579,,3131,,2106.051724137931,,558.677299441118,,1804,,0,,110,,31.103448275862068,,27.087781731693653,3,3,3,3,5,5,"[[245.94111148189498, 209.81538655203067], [258, 214], [258, 216], [258, 218], [258, 219], [258, 220], [258, 221], [258, 221], [258, 221], [258, 221], [250.24294678130266, 205.63277814856164], [245.94111148189498, 209.81538655203067]]","[[213.87869291470633, 258.31672289914366], [215.65835860258392, 258.31672289914366], [218.0, 258.0], [219.00000833333334, 258.0], [220.0, 258.0], [220.65835982446112, 258.0], [220.87869733418364, 258.0], [220.87866197884446, 257.87870566751695], [220.87869733418364, 257.8786703121778], [222.6583419359172, 256.3167228991437], [225.0, 256.3167228991437], [225.0, 261.6832771008563], [225.1213380211556, 262.0], [225.1213380211556, 262.1213109991498], [225.12130266581642, 262.12134635448894], [223.3416235088722, 263.6832860451283], [221.0, 264.0], [220.0, 264.0], [219.00000833333334, 264.0], [218.34165806408276, 264.0], [218.12130708529372, 264.0], [218.12130708529372, 263.68327710085634], [213.87869291470633, 258.31672289914366]]"
239.73333333333335,239,281.1666666666667,39.0,28.768,33.74,39,,,1688782444.8521228,,,spineROI,3.0,,1739,,,,21,21,Right,,166986,,8,,2789,,1050.2264150943397,,703.6801457184531,,5853,,0,,221,,36.81132075471698,,38.026830946589705,,123500,,579,,3131,,2129.310344827586,,558.061954504514,,3948,,0,,195,,68.06896551724138,,41.985573084164365,3,3,3,3,5,5,"[[285.34947511351135, 239.0233238284639], [262, 228], [262, 228], [262, 227], [262, 226], [262, 225], [262, 225], [262, 225], [262, 225], [264, 223], [281.8766761715361, 243.916141780178], [285.34947511351135, 239.0233238284639]]","[[220.0, 258.0], [220.65835982446112, 258.0], [220.87869733418364, 258.0], [220.87866197884446, 257.87870566751695], [220.87869733418364, 257.8786703121778], [222.6583419359172, 256.3167228991437], [225.0, 256.0], [226.00000833333334, 256.0], [227.0, 256.0], [227.6583457970867, 256.0], [228.00000833333334, 256.3167251352489], [228.00000833333334, 261.6832748647511], [228.00000833333334, 262.0], [227.0, 262.0], [226.00000833333334, 262.0], [225.34164139741617, 262.0], [225.1213380211556, 262.0], [225.1213380211556, 262.1213109991498], [225.12130266581642, 262.12134635448894], [223.3416235088722, 263.6832860451283], [221.0, 264.0], [220.0, 264.0], [220.0, 258.0]]"
275.80833333333334,240,225.55,37.0,33.097,27.066,37,,,1688782445.006295,,,spineROI,3.0,,1791,,,,-21,14,Left,,190448,,3,,3749,,1341.1830985915492,,1134.3156689817174,,5156,,0,,172,,36.309859154929576,,38.81559565660877,,148069,,736,,3852,,2467.8166666666666,,727.8937306060244,,3952,,0,,249,,65.86666666666666,,61.79953254048304,3,3,3,3,5,5,"[[222.92801296225602, 279.1437769281049], [246, 270], [246, 270], [246, 271], [246, 272], [246, 273], [246, 274], [246, 275], [246, 276], [246, 277], [222.21455640522848, 273.1863462955894], [222.92801296225602, 279.1437769281049]]","[[268.99999166666663, 245.9999916666667], [270.0000166666667, 245.9999916666667], [270.0000166666667, 245.9999916666667], [271.00000000000006, 245.9999916666667], [271.9999916666667, 245.9999916666667], [272.9999833333334, 245.9999916666667], [274.00000833333337, 245.9999916666667], [275.0, 245.9999916666667], [275.9999916666667, 245.9999916666667], [277.0000166666666, 245.9999916666667], [278.0000083333333, 245.9999916666667], [278.0000083333333, 251.9999916666667], [277.0000166666666, 251.9999916666667], [275.9999916666667, 251.9999916666667], [275.0, 251.9999916666667], [274.00000833333337, 251.9999916666667], [272.9999833333334, 251.9999916666667], [271.9999916666667, 251.9999916666667], [271.00000000000006, 251.9999916666667], [270.0000166666667, 251.9999916666667], [270.0000166666667, 251.9999916666667], [268.99999166666663, 251.9999916666667], [268.99999166666663, 245.9999916666667]]"
292.60833333333335,241,264.7416666666667,37.0,35.113,31.769,37,,,1688782445.160437,,,spineROI,3.0,,1803,,,,21,-14,Right,,83925,,53,,2280,,749.3303571428571,,512.8858197283718,,3887,,0,,169,,34.705357142857146,,34.455623217423025,,117900,,930,,3555,,2032.7586206896551,,599.7283669710993,,3381,,0,,208,,58.293103448275865,,45.725571439535415,3,3,3,3,5,5,"[[268.7140625681115, 291.1183431312904], [251, 288], [251, 288], [251, 288], [251, 287], [251, 286], [251, 285], [251, 284], [251, 284], [252, 283], [266.23165686870965, 296.5807292347782], [268.7140625681115, 291.1183431312904]]","[[279.9999833333333, 245.9999916666667], [280.6583592135002, 245.9999916666667], [281.00000833333337, 245.9999916666667], [281.658368768651, 245.31670948283272], [284.0000166666667, 245.00000000000003], [285.00000833333337, 245.00000000000003], [286.0, 245.00000000000003], [286.9999916666667, 245.00000000000003], [288.00000833333337, 245.00000000000003], [290.34164078649985, 245.31671842700027], [290.34164078649985, 246.87867132310703], [287.8786713231071, 250.6832815729998], [287.8786713231071, 251.00000000000003], [287.65835921350015, 251.00000000000003], [286.9999916666667, 251.00000000000003], [286.0, 251.00000000000003], [285.00000833333337, 251.00000000000003], [284.3416145646824, 251.00000000000003], [284.0000166666667, 251.00000000000003], [283.3416407864999, 251.68327323966645], [281.00000833333337, 251.9999916666667], [279.9999833333333, 251.9999916666667], [279.9999833333333, 245.9999916666667]]"
322.2083333333333,242,261.175,33.0,38.665,31.341,33,,,1688782445.314562,,,spineROI,3.0,,1838,,,,21,-7,Right,,66772,,19,,1991,,607.0181818181818,,503.67420894893013,,3716,,0,,177,,33.78181818181818,,33.7831000833208,,158738,,1077,,4250,,2834.6071428571427,,684.0752537594987,,3854,,0,,199,,68.82142857142857,,48.381337585174435,3,3,3,3,5,5,"[[264.7744073880138, 319.96238888720114], [246, 322], [246, 322], [246, 321], [246, 320], [246, 319], [246, 318], [246, 318], [246, 318], [247, 317], [263.4209444461322, 325.8077407213471], [264.7744073880138, 319.96238888720114]]","[[311.65838096323574, 243.31671171884105], [312.658350269176, 243.31671171884105], [312.8786669036666, 242.87868407588996], [313.87867182859003, 241.8786791509942], [315.65836754683346, 240.31671842700024], [318.0, 240.0], [318.99999166666663, 240.0], [320.0000166666667, 240.0], [321.00000000000006, 240.0], [321.9999916666667, 240.0], [321.9999916666667, 240.0], [321.9999916666667, 246.0], [321.9999916666667, 246.0], [321.00000000000006, 246.0], [320.0000166666667, 246.0], [318.99999166666663, 246.0], [318.34164911983316, 246.0], [318.1212948380766, 246.0], [318.1212948380766, 246.12133751567248], [317.12131642966676, 247.12131592411004], [315.341649730824, 248.68327710081905], [314.341635703431, 248.68327710081905], [311.65838096323574, 243.31671171884105]]"
333.03333333333336,243,255.2,33.0,39.964,30.624,33,,,1688782445.4684422,,,spineROI,3.0,,1849,,,,21,7,Right,,72958,,56,,2508,,829.0681818181819,,529.6297762557297,,4327,,0,,194,,49.17045454545455,,41.56217182807121,,186588,,1124,,4204,,2915.4375,,747.6025196210551,,4339,,4,,158,,67.796875,,37.85753709942546,3,3,3,3,5,5,"[[259.02989814649453, 331.2079894787467], [244, 333], [244, 332], [244, 331], [244, 330], [244, 329], [244, 329], [244, 329], [246, 327], [257.02534385458665, 336.8632314798279], [259.02989814649453, 331.2079894787467]]","[[322.9999833333334, 240.0], [324.00000833333337, 240.0], [324.65836876865103, 240.0], [324.8787051619234, 240.0], [324.8787051619234, 239.87867915099417], [326.65834965823, 238.31672737137654], [329.0, 238.00000000000003], [329.9999833333333, 238.00000000000003], [331.00000833333337, 238.00000000000003], [332.00000000000006, 238.00000000000003], [332.9999916666667, 238.00000000000003], [332.9999916666667, 244.00000000000003], [332.00000000000006, 244.00000000000003], [331.00000833333337, 244.00000000000003], [329.9999833333333, 244.00000000000003], [329.3416670084366, 244.00000000000003], [329.12132817140997, 244.00000000000003], [329.12132817140997, 244.1213375156725], [327.34161456468235, 245.6832905171673], [325.0, 246.0], [324.00000833333337, 246.0], [322.9999833333334, 246.0], [322.9999833333334, 240.0]]"
320.71666666666664,244,232.43333333333334,35.0,38.486,27.892,35,,,1688782445.622126,,,spineROI,3.0,,1836,,,,-21,-21,Left,,42399,,0,,1803,,588.875,,441.5721577342837,,2768,,0,,131,,38.44444444444444,,32.177411369921224,,144884,,786,,3650,,1957.8918918918919,,583.7676918452808,,2887,,0,,181,,39.013513513513516,,36.019699281141584,3,3,3,3,5,5,"[[230.78820347483781, 324.62736324767195], [242, 314], [240, 316], [240, 318], [240, 319], [240, 320], [240, 321], [228.52263675232803, 319.0715368081711], [230.78820347483781, 324.62736324767195]]","[[310.6583642965691, 243.99999166666666], [311.0, 243.99999166666666], [311.65838096323574, 243.31672289918095], [312.658350269176, 243.31671171884105], [312.8786669036666, 242.87868407588996], [313.87867182859003, 241.8786791509942], [315.65836754683346, 240.31671842700024], [318.0, 240.0], [318.99999166666663, 240.0], [320.0000166666667, 240.0], [321.00000000000006, 240.0], [321.00000000000006, 246.0], [320.0000166666667, 246.0], [318.99999166666663, 246.0], [318.34164911983316, 246.0], [318.1212948380766, 246.0], [318.1212948380766, 246.12133751567248], [317.12131642966676, 247.12131592411004], [315.341649730824, 248.68327710081905], [314.341635703431, 248.68328828115895], [313.34161903676426, 249.68327994782564], [311.0, 249.68327994782564], [310.6583642965691, 243.99999166666666]]"
299.44166666666666,245,237.28333333333333,35.0,35.933,28.474,35,,,1688782445.7757819,,,spineROI,3.0,,1814,,,,-21,-7,Left,,44443,,70,,3821,,673.3787878787879,,775.2397628173339,,2712,,0,,156,,41.09090909090909,,35.50233764080096,,180790,,1075,,4094,,2963.7704918032787,,967.3651622639991,,2748,,0,,218,,45.049180327868854,,49.10858701897529,3,3,3,3,5,5,"[[235.66057584175178, 303.3616995904463], [245, 292], [245, 293], [245, 294], [245, 294], [244, 295], [244, 297], [244, 298], [244, 299], [244, 300], [233.36330040955374, 297.8189091750851], [235.66057584175178, 303.3616995904463]]","[[287.878671323107, 245.31670948283272], [289.6583604353176, 245.31670948283272], [292.0000083333333, 245.00000000000003], [293.0, 245.00000000000003], [293.6583714080551, 245.00000000000003], [293.99999166666663, 245.00000000000003], [294.65833685268063, 244.31672127419316], [296.9999916666667, 243.99999166666666], [297.9999833333334, 243.99999166666666], [299.00000833333337, 243.99999166666666], [300.0, 243.99999166666666], [300.0, 249.99999166666666], [299.00000833333337, 249.99999166666666], [297.9999833333334, 249.99999166666666], [297.3416631473195, 249.99999166666666], [296.9999916666667, 249.99999166666666], [296.3416619252783, 250.68327933693925], [293.99999166666663, 251.00000000000003], [293.0, 251.00000000000003], [292.34160623134903, 251.00000000000003], [292.12131201022635, 251.00000000000003], [292.12131201022635, 250.68329051716734], [287.878671323107, 245.31670948283272]]"
181.75,246,258.19166666666666,38.0,21.81,30.983,38,,,1688782445.9269812,,,spineROI,3.0,,1703,,,,-21,14,Left,,53060,,20,,3390,,596.1797752808989,,748.4607209646448,,4036,,0,,151,,45.348314606741575,,37.88097892841709,,172892,,1133,,4105,,2980.896551724138,,604.3615807883034,,3887,,1,,196,,67.01724137931035,,48.43641099040464,3,3,3,3,5,5,"[[254.04506078485582, 182.64758546163114], [270, 185], [270, 186], [270, 186], [270, 186], [268, 188], [268, 189], [267, 190], [267, 191], [257.2940812050355, 177.60339411818916], [254.04506078485582, 182.64758546163114]]","[[184.65833238088564, 270.3166995242582], [185.65837201899365, 270.3166995242582], [185.8786624841802, 269.87868016207074], [185.87868900085024, 269.8786536455112], [187.65836815779443, 268.3167139548718], [188.65836876880002, 268.31670948275826], [189.6583860462935, 267.3167485101419], [190.65834071421892, 267.31672167743795], [191.65833238088558, 266.31672351014186], [193.65836368566033, 266.31670785759144], [194.00000833333334, 266.31670785759144], [194.00000833333334, 271.6832754757418], [194.34166761911442, 271.6832754757418], [194.00000833333334, 271.99999166666663], [193.34167595244776, 272.68328482319146], [192.34161395370657, 272.6833116558954], [191.3416145645333, 273.68328604512834], [190.34163184220557, 273.68329051724186], [190.12132084915316, 274.12130317126264], [190.12129433248313, 274.1213296878222], [188.34164464767304, 275.6832514898582], [187.34166761911436, 275.6832514898582], [184.65833238088564, 270.3166995242582]]"
